Datetime,RotorSpeed,GeneratorSpeed,GeneratorTemperature,WindSpeed,WindSpeed_count,PowerOutput,SpeiseSpannung,StatusAnlage,MaxWindHeute,offsetWindDirection,PitchDeg,Status_rounded
2022-01-14 06:20:00,0.000000,0.000000,1.871405,0.000000,598,0.000000,27.800000,13.000000,0.300000,17.506689,80.708735,13.000000
2022-01-14 06:30:00,0.000000,0.000000,1.715578,0.000000,597,0.000000,27.800000,13.000000,0.300000,10.433836,80.708735,13.000000
2022-01-14 06:40:00,0.000000,0.000000,1.572529,0.000000,597,0.000000,27.800000,13.000000,0.300000,6.435511,80.708735,13.000000
2022-01-14 06:50:00,0.000000,0.000000,1.477090,0.000000,598,0.000000,27.800000,13.000000,0.300000,21.005017,80.708735,13.000000
2022-01-14 07:00:00,0.000000,0.000000,1.416918,0.000000,597,0.000000,27.800000,13.000000,0.300000,13.286432,80.708735,13.000000
2022-01-14 07:10:00,0.000000,0.000000,1.351591,0.000000,597,0.000000,27.800000,13.000000,0.300000,13.070352,80.708735,13.000000
2022-01-14 07:20:00,0.000000,0.000000,1.342881,0.000000,597,0.000000,27.800000,13.000000,0.300000,8.319933,80.708735,13.000000
2022-01-14 07:30:00,0.000000,0.000000,1.335117,0.000000,598,0.000000,27.800000,13.000000,0.300000,0.394649,80.708735,13.000000
2022-01-14 07:40:00,0.000000,0.000000,1.333501,0.000000,597,0.000000,27.800000,13.000000,0.300000,7.827471,80.708735,13.000000
2022-01-14 07:50:00,0.000000,0.000000,1.331605,0.000000,598,0.000000,27.800000,13.000000,0.300000,30.187291,80.708735,13.000000
2022-01-14 08:00:00,0.000000,0.000000,1.313400,0.000000,597,0.000000,27.800000,13.000000,0.300000,27.926298,80.708735,13.000000
2022-01-14 08:10:00,0.000000,0.000000,0.285762,0.000000,597,0.000000,27.801173,13.000000,0.300000,-13.742044,80.600297,13.000000
2022-01-14 08:20:00,0.000000,0.000000,-0.449917,0.000000,599,0.000000,27.800501,13.000000,0.300000,106.270451,80.316630,13.000000
2022-01-14 08:30:00,0.001667,0.000000,-0.432833,0.000000,600,0.000000,27.800167,13.000000,0.300000,15.365000,80.343599,13.000000
2022-01-14 08:40:00,0.000000,0.000000,-0.150084,0.000000,593,0.000000,27.801686,13.000000,0.300000,-160.156830,80.371241,13.000000
2022-01-14 09:30:00,0.000000,0.000000,5.836622,0.000000,598,0.000000,27.800000,13.000000,0.300000,37.192308,80.653286,13.000000
2022-01-14 09:40:00,0.000000,0.000000,6.177796,0.000000,599,0.000000,27.800000,13.000000,0.300000,47.218698,80.358806,13.000000
2022-01-14 09:50:00,0.000000,0.000000,6.916528,0.000000,599,0.000000,27.800000,13.000000,0.300000,-105.737896,80.405595,13.000000
2022-01-14 10:00:00,0.000000,0.000000,6.913189,0.000000,599,0.000000,27.800000,13.000000,0.300000,-78.562604,80.321902,13.000000
2022-01-14 10:10:00,0.000000,0.000000,6.905193,0.000000,597,0.000000,27.800000,13.000000,0.300000,100.020101,80.604264,13.000000
2022-01-14 10:20:00,0.000000,0.000000,6.932888,0.000000,599,0.000000,27.800000,13.000000,0.300000,120.592654,80.503804,13.000000
2022-01-14 10:30:00,0.000000,0.000000,8.179967,0.000000,599,0.000000,27.800000,13.000000,0.300000,101.525876,80.708735,13.000000
2022-01-14 10:40:00,0.000000,0.000000,9.633890,0.000000,599,0.000000,27.800000,13.000000,0.300000,0.579299,80.630973,13.000000
2022-01-14 10:50:00,0.000000,0.000000,10.028047,0.015025,599,0.000000,27.800000,13.000000,0.300000,143.048414,80.313994,13.000000
2022-01-14 12:40:00,0.287312,0.000000,10.833723,0.193823,599,0.000000,27.800000,13.000000,1.900000,96.115192,80.313994,13.000000
2022-01-14 12:50:00,0.040234,0.000000,12.382638,0.707679,599,0.000000,27.800000,13.000000,1.900000,81.968280,68.887313,13.000000
2022-01-14 13:00:00,0.000000,0.000000,11.919533,0.546411,599,0.000000,27.800000,13.000000,1.900000,82.036728,14.034000,13.000000
2022-01-14 13:40:00,0.000000,0.000000,10.324374,0.408681,599,0.000000,27.800000,13.000000,1.900000,80.505843,14.034000,13.000000
2022-01-14 13:50:00,0.000000,0.000000,9.721167,0.295667,600,0.000000,27.800000,13.000000,1.900000,76.790000,14.034000,13.000000
2022-01-14 14:00:00,0.000000,0.000000,9.869667,0.196667,600,0.000000,27.800000,13.000000,1.900000,74.896667,14.034000,13.000000
2022-01-14 14:10:00,0.000000,0.000000,9.453088,0.268781,599,0.000000,27.800000,13.000000,1.900000,75.332220,14.034000,13.000000
2022-01-14 14:20:00,0.000000,0.000000,8.837000,0.045000,600,0.000000,27.800000,13.000000,1.900000,78.845000,14.034000,13.000000
2022-01-14 14:30:00,0.000000,0.000000,8.800000,0.045000,600,0.000000,27.800000,13.000000,1.900000,91.303333,14.034000,13.000000
2022-01-14 14:40:00,0.000000,0.000000,8.693656,0.030050,599,0.000000,27.800000,13.000000,1.900000,102.737896,14.034000,13.000000
2022-01-14 14:50:00,0.000000,0.000000,8.058833,0.015000,600,0.000000,27.800000,13.000000,1.900000,119.595000,14.034000,13.000000
2022-01-14 15:00:00,0.000000,0.000000,7.899833,0.029500,600,0.000000,27.800000,13.000000,1.900000,104.755000,14.034000,13.000000
2022-01-14 15:10:00,0.000000,0.000000,7.872621,0.030050,599,0.000000,27.800000,13.000000,1.900000,78.582638,14.034000,13.000000
2022-01-14 15:20:00,0.000000,0.000000,8.412500,0.030000,600,0.000000,27.800000,13.000000,1.900000,72.620000,14.034000,13.000000
2022-01-14 15:30:00,0.499833,0.000000,8.241068,0.259766,599,0.000000,27.800000,13.000000,1.900000,80.559265,37.048831,13.000000
2022-01-14 15:40:00,0.045242,0.000000,8.807513,0.156260,599,0.000000,27.800000,13.000000,1.900000,102.532554,39.489022,13.000000
2022-01-14 15:50:00,0.716333,0.000000,7.986167,0.015000,600,0.000000,27.800000,13.000000,1.900000,30.445000,71.957793,13.000000
2022-01-14 16:00:00,0.000000,0.000000,7.137563,0.035058,599,0.000000,27.800000,13.000000,1.900000,12.577629,80.313994,13.000000
2022-01-14 16:10:00,0.000000,0.000000,7.818197,0.609683,599,0.000000,27.172287,8.202003,1.900000,134.697830,49.254357,8.000000
2022-01-14 16:20:00,0.000000,0.000000,8.800000,0.921870,599,0.000000,27.800000,9.000000,1.900000,149.542571,38.522893,9.000000
2022-01-14 16:30:00,0.000000,0.000000,8.800000,0.687312,599,0.000000,27.800000,9.000000,1.900000,137.585977,38.524002,9.000000
2022-01-14 16:40:00,0.000000,0.000000,8.800835,0.195326,599,0.000000,27.800000,9.000000,1.900000,-44.991653,38.524002,9.000000
2022-01-14 16:50:00,0.000000,0.000000,8.800835,0.268614,599,0.000000,27.800000,9.000000,1.900000,-27.851419,38.524002,9.000000
2022-01-14 17:00:00,0.000000,0.000000,8.799165,0.099666,599,0.000000,27.800000,9.000000,1.900000,-26.979967,38.524002,9.000000
2022-01-14 17:10:00,0.000000,0.000000,8.800835,0.316194,599,0.000000,27.800000,9.000000,1.900000,-36.549249,38.524002,9.000000
2022-01-14 17:20:00,0.000000,0.000000,8.800000,0.199833,599,0.000000,27.800000,9.000000,1.900000,46.634391,38.524002,9.000000
2022-01-14 17:30:00,0.000000,0.000000,8.800000,0.612187,599,0.000000,27.800000,9.000000,1.900000,33.983306,38.523447,9.000000
2022-01-14 17:40:00,0.000000,0.000000,8.799165,0.778130,599,0.000000,27.800000,9.000000,1.900000,54.579299,38.524002,9.000000
2022-01-14 17:50:00,0.000000,0.000000,8.800000,0.836895,599,0.000000,27.800000,9.000000,1.900000,56.323873,38.524002,9.000000
2022-01-14 18:00:00,0.000000,0.000000,8.798331,0.634725,599,0.000000,27.800000,9.000000,1.900000,35.869783,38.524002,9.000000
