Datetime,RotorSpeed,GeneratorSpeed,GeneratorTemperature,WindSpeed,WindSpeed_count,PowerOutput,SpeiseSpannung,StatusAnlage,MaxWindHeute,offsetWindDirection,PitchDeg,Status_rounded
2023-03-30 15:00:00,64.29699499165275,758.9065108514191,64.33372287145242,7.363105175292153,599,6.307529215358931,27.8,10.0,14.809181969949918,2.1101836393989983,21.86544534251324,10.0
2023-03-30 15:10:00,47.14891485809683,532.8964941569283,63.42186978297161,7.074958263772954,599,4.273088480801335,27.8,10.869782971619365,15.340066777963273,6.42237061769616,36.00525658714107,11.0
2023-03-30 15:20:00,8.511352253756261,0.0,50.13355592654424,9.02787979966611,599,0.0,27.8,13.0,17.7,-5.161936560934891,80.31399387000002,13.0
2023-03-30 15:30:00,8.693322203672789,0.0,44.272787979966616,9.508013355592654,599,0.0,27.8,13.0,17.7,-11.56093489148581,80.31399387000002,13.0
2023-03-30 15:40:00,7.8025041736227045,0.0,40.322871452420706,8.162938230383974,599,0.0,27.8,13.0,17.7,-3.9048414023372287,80.31399387000002,13.0
2023-03-30 15:50:00,6.621702838063439,0.0,37.50734557595994,7.4729549248747915,599,0.0,27.8,13.0,17.7,-6.185308848080133,80.31399387000002,13.0
2023-03-30 16:00:00,5.615025041736227,0.0,35.22253756260434,5.8926544240400665,599,0.0,27.8,13.0,17.7,0.9198664440734557,80.31399387000002,13.0
2023-03-30 16:10:00,19.85542570951586,173.669449081803,33.79966611018364,6.413021702838064,599,1.2820868113522539,27.8,11.951585976627713,17.7,-1.5108514190317195,63.6716655774873,12.0
2023-03-30 16:20:00,62.02642140468228,734.1371237458194,43.36839464882943,5.764715719063545,598,5.687959866220736,27.8,10.0,17.7,-0.1806020066889632,18.129431076118244,10.0
2023-03-30 16:30:00,65.77045075125208,774.2954924874791,51.95809682804675,8.170784641068447,599,6.660317195325543,27.8,10.0,17.7,4.360601001669449,26.202915720264592,10.0
2023-03-30 16:40:00,65.65559265442404,773.1636060100167,56.01318864774625,7.992654424040067,599,6.6522370617696165,27.8,10.0,17.7,-17.275459098497496,24.375647341406093,10.0
2023-03-30 16:50:00,64.71402337228714,763.5358931552588,58.378631051752926,6.286811352253757,599,6.418397328881469,27.8,10.0,17.7,-13.609348914858098,19.39410348210511,10.0
2023-03-30 17:00:00,65.70969899665552,773.8595317725752,60.77675585284281,7.896153846153846,598,6.690434782608696,27.8,10.0,17.7,-12.389632107023411,25.211199701628313,10.0
2023-03-30 17:10:00,65.7397328881469,773.9482470784641,62.61719532554257,7.816360601001669,599,6.700634390651085,27.8,10.0,17.7,-9.300500834724541,24.849159073230354,10.0
2023-03-30 17:20:00,65.63222036727879,772.9866444073456,64.0313856427379,8.761101836393989,599,6.68025041736227,27.799833055091824,10.0,17.7,-7.015025041736227,27.94868392932992,10.0
2023-03-30 17:30:00,65.08397328881469,767.068447412354,64.53522537562604,6.848747913188647,599,6.525876460767947,27.8,10.0,17.7,-13.096828046744575,21.88096112786775,10.0
2023-03-30 17:40:00,65.37759197324415,770.4197324414715,65.25334448160535,6.318060200668896,598,6.592658862876254,27.8,10.0,17.7,-13.031772575250836,19.527305989612774,10.0
2023-03-30 17:50:00,65.64040066777963,772.8564273789649,66.26227045075125,6.541569282136895,599,6.682070116861436,27.8,10.0,17.7,-7.27212020033389,20.880809144648115,10.0
2023-03-30 18:00:00,65.77662771285475,774.5041736227045,67.02103505843071,7.339732888146911,599,6.6955759599332225,27.8,10.0,17.7,-8.918196994991654,23.549956117526193,10.0
2023-03-30 18:10:00,65.69348914858097,773.4590984974958,67.45392320534224,6.886644407345576,599,6.6826544240400665,27.8,10.0,17.7,-10.185308848080133,22.120328527261,10.0
2023-03-30 18:20:00,62.32692307692308,738.2809364548496,66.13779264214047,5.326086956521739,598,5.797976588628763,27.8,10.0,17.7,-14.366220735785953,16.263622031098546,10.0
2023-03-30 18:30:00,61.393656093489156,728.3088480801335,63.77412353923205,5.16126878130217,599,5.520116861435726,27.8,10.0,17.7,-21.27212020033389,14.815881325441554,10.0
2023-03-30 18:40:00,63.99966611018365,755.9165275459098,64.85459098497496,5.8312186978297165,599,6.2191652754590985,27.8,10.0,17.7,-14.797996661101836,17.617331321964993,10.0
2023-03-30 18:50:00,64.08394648829432,756.5016722408027,65.42123745819399,6.097324414715719,598,6.22752508361204,27.8,10.0,17.7,-19.351170568561873,18.45731247529766,10.0
2023-03-30 19:00:00,62.94908180300501,744.6277128547579,65.52921535893155,5.562270450751252,599,5.931535893155259,27.8,10.0,17.7,-13.404006677796326,17.12609117656708,10.0
2023-03-30 19:10:00,65.2415692821369,768.7662771285476,65.99298831385643,6.676460767946577,599,6.5179966611018365,27.8,10.0,17.7,-7.010016694490818,21.77585315966189,10.0
2023-03-30 19:20:00,64.14916387959866,757.418060200669,66.54013377926421,6.185451505016722,598,6.243779264214047,27.8,10.0,17.7,-6.444816053511706,19.695288825712925,10.0
2023-03-30 19:30:00,62.089816360601006,735.8564273789649,64.16911519198665,5.2744574290484145,599,5.737111853088481,27.8,10.0,17.7,-13.13355592654424,16.49035556797693,10.0
2023-03-30 19:40:00,47.307679465776296,576.3255425709516,58.59115191986644,3.797161936560935,599,2.5064106844741234,27.8,10.0,17.7,-18.6110183639399,14.143764978699265,10.0
2023-03-30 19:50:00,42.67846410684474,524.5626043405676,51.06260434056761,3.1318864774624373,599,1.6601669449081804,27.8,10.0,17.7,-2.9081803005008346,14.034,10.0
2023-03-30 20:00:00,46.25726210350584,563.3522537562604,48.02921535893155,3.4323873121869783,599,2.3564774624373954,27.8,10.0,17.7,2.5292153589315527,14.11504120468763,10.0
2023-03-30 20:10:00,46.38631051752922,566.2954924874791,48.71035058430718,3.396828046744574,599,2.290150250417362,27.8,10.0,17.7,7.500834724540901,14.034,10.0
2023-03-30 20:20:00,38.35484949832776,474.3578595317726,44.36270903010033,2.808026755852843,598,1.2015384615384614,27.8,10.0,17.7,4.566889632107023,14.034,10.0
2023-03-30 20:30:00,49.57979966611018,601.6661101836394,45.45943238731219,3.769115191986644,599,2.806560934891486,27.8,10.0,17.7,-9.093489148580968,14.034,10.0
2023-03-30 20:40:00,46.29015025041736,564.068447412354,44.47095158597663,3.5240400667779634,599,2.348881469115192,27.8,10.0,17.7,-9.841402337228715,14.034,10.0
2023-03-30 20:50:00,37.35659432387312,463.7662771285476,41.78797996661102,2.923873121869783,599,1.022737896494157,27.8,10.0,17.7,-10.804674457429048,14.034,10.0
2023-03-30 21:00:00,37.89432387312187,469.37729549248746,40.00584307178631,2.792153589315526,599,1.1501502504173622,27.8,10.0,17.7,-0.27212020033388984,14.034,10.0
2023-03-30 21:10:00,28.702504173622703,362.0050083472454,38.503672787979966,2.1642737896494157,599,0.3860767946577629,27.8,10.0,17.7,10.35559265442404,14.034,10.0
2023-03-30 21:20:00,33.32153589315526,415.8948247078464,37.97178631051753,2.66110183639399,599,0.6937228714524207,27.8,10.0,17.7,-22.465776293823037,14.034,10.0
